=== SIMULATION STATUS LOG ===
Started at: 2025-08-05 16:37:20
==================================================

Cell ID | Oxygen | Glucose | Lactate | TGFA | Oxygen_supply | Glucose_supply | MCT1_stimulus | EGFR_stimulus | Apoptosis | Proliferation | Necrosis | Growth_Arrest | mitoATP | glycoATP | Final Phenotype | Step
0be1349b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 0
8f2bf672 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 0
d9622913 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 0
964401e7 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
c602beab | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
323ff7c7 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
85c595fc | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
b8ab8f7a | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 0
8144f47d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 0
2058be6d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 0
e3eb0677 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
0b981493 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 0
34080a0f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 0
23652aca | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 0
d19feff2 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
82a48bd0 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 0
1baaa87a | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 0
20442d02 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 0
80725156 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 0
82279efb | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | False | Growth_Arrest | 0
d5ab16ca | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | False | True | Growth_Arrest | 0
1ea5efc7 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 0
2cad9007 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 1
bc854588 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
c866415b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
742434ca | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
d96ea661 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
acfe7f3e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
964f23a9 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
32a37645 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
299f951d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
67261f8e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
fb2f58c0 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
4a7a091b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
c0e6c733 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
5d41ab76 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
9fce8e0c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
0cd3167e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
e42f51a1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
56682332 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
655189c3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
7af59a96 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
0f2051ae | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
4e17bb9e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
1ab864e1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | False | True | Growth_Arrest | 1
442cde70 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
a6356be1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
f4b5ceaf | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
14564a93 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
400fd4bf | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
12b1d880 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
f2413ab1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
a721e208 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
dd3d1bda | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
e66146ee | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
e2f25f44 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
124d2a45 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 1
e7fedeee | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
62a54e9f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
2bd4e0c1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
12ff7dbe | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
d462957f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
71963090 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
f6316817 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
ce76017a | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
5bf7974e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
0694fd55 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
76b50aec | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
2b41e9aa | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
239dd9aa | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
5fbca5d4 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
e7bb1c38 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
cf87e041 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
f0a82b3f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
32508e69 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 1
bd6f8264 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
8916ce93 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
6119e83b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
416f565c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | True | True | Growth_Arrest | 1
1fec1805 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
137cd7fc | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
992ee7dd | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
47d787fb | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
18c9045e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
eb9759af | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | True | True | Growth_Arrest | 1
eacfbe45 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
ae92bbbb | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
aaa81157 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
780c7055 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
bcd228e1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
afe22e36 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
9706eb92 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
b7836894 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
a98b4d5f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
538991ec | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
fee8f0fd | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ad1dd7a9 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ca403179 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
a4c70183 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
6f406a78 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
30f46d10 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
aa08ddb3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
30061371 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
5b903d9d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ca49e032 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
a5831069 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
705b9413 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
b5863efb | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
f27f9b0c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
9e4e7b37 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
b77996d7 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
6b4c72ab | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
0357dece | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | True | True | Growth_Arrest | 1
d1b77ac5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
43740758 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
647452fc | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
c66cc1c2 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
990042a3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
fa77f7a1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
7a01bbdb | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
914578f3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
48126da4 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
c8205562 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
9a3109c9 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
e5a6ea6f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
fc6d9b63 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
13c02c41 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
41d7fae5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ef7b7360 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 1
60a1650f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 1
f2738ac3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
784be05c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
0d523ade | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
433413f6 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
a6c3aab1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
f2949410 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
6646b147 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
b2f5761d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
df22835b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
7a31e1c3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
778b8101 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
eae382f2 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
0ab0c8ad | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
1406c412 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
8f8b1f7d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
705023e3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
506973ba | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
4e71afec | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
85b79869 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
68f3be24 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 1
8580588f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
da7bd131 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
f01335bf | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ce372318 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
4c8a1e3b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
6c53c1ca | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
b7d556d5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
091518ee | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
5740554c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
0ea7922e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
b60aa6de | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 1
73aa8387 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
63c57619 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
948f5c31 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
ce0c8e4c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | False | False | Growth_Arrest | 1
5603d585 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
cdcd1cf1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 1
711d9ab8 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
6dcab0c5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
7e965163 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | True | True | Growth_Arrest | 1
eae8c396 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
125f54fe | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
eed5f763 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
807b9c55 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
0c642bcc | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
5fff6010 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | True | Growth_Arrest | 1
fb9d9fb5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
31037c08 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
be8ec944 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
5a91bfba | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | False | Growth_Arrest | 1
59a97543 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
1a7dbd3e | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
3205585d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ecb0909f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
1310f4af | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
679f86c0 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
ea82b36c | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
5359e36a | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
33328dc3 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
25e309dc | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
eb60851d | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
f1274c15 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
1bc5686a | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
c2fcd556 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | False | False | True | Growth_Arrest | 1
a1afe7a1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
42ed683f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
714d0d72 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
b4a16c12 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
497fddfd | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
dcfc1edf | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
82daffe5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
7d6ca248 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | False | True | Proliferation | 1
df3b9b16 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
fcefb3b1 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
70345bab | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
421c0d85 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | True | False | False | Growth_Arrest | 1
525c9766 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
1fdffdb5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
f7e5c424 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | True | False | False | True | True | Proliferation | 1
a37b79d4 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 1
6c5b6d7f | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
4b99ae4b | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | False | Growth_Arrest | 1
9124ebe4 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
60c2607a | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
a40560ce | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
8143a5e5 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
9ff85c04 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
358331ae | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | True | False | False | True | True | True | Growth_Arrest | 1
318d3855 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
b15ca236 | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | True | True | Growth_Arrest | 1
8718d6ba | 0.07 | 5.0 | 1.0 | 0.0 | True | True | False | False | False | False | False | False | False | True | Growth_Arrest | 1
